"id";"taskname";"tasksequence";"istask";"sampen";"apen";"pen";"lle";"energy";"energyen"
"187";"CarFromRight";"1";"0";"2.1658991236210077";"0.5504293448355049";"2.8519337337331083";"0.0037234187227540984";"284637.57786774007";"2.6028683828590458"
"188";"CarFromRight";"2";"1";"1.7156882853132287";"0.49696632491237525";"2.9333960483678596";"0.010144074681373825";"285831.4759237539";"2.672727659480401"
"189";"CarFromRight";"3";"0";"2.095675449006543";"0.6183396160235675";"2.6866226971378926";"0.0006536800062881779";"277496.5694551876";"2.6278666034910674"
"190";"CarFromRight";"4";"1";"1.9622343770442618";"0.49882661630528125";"2.7879402231115735";"0";"306815.13794684847";"2.619590486784108"
"200";"CarFromRight";"1";"0";"2.2152316578581774";"0.6905773825021142";"2.9287698807721525";"0";"194978.3603187544";"2.636225234401239"
"201";"CarFromRight";"2";"1";"2.0251318079796095";"0.6000851209118645";"2.7331449199355906";"0";"227870.96384378787";"2.6407420465565696"
"202";"CarFromRight";"3";"0";"2.029544570535213";"0.5471257245473216";"2.790220249048511";"0.004482277391950655";"213740.8829285019";"2.662645789999273"
"203";"CarFromRight";"4";"1";"2.20377439847865";"0.5991534338241751";"2.7722559175219548";"0.0004996122546810171";"252168.46552943398";"2.655897118975797"
"213";"CarFromRight";"1";"0";"2.1600205084518294";"0.5501411372460496";"2.5269667093579327";"0";"299937.1268124528";"2.6293385581989512"
"214";"CarFromRight";"2";"1";"2.2047519166717993";"0.5336438583791994";"2.6759610481643565";"0.006422402918765177";"282912.6875643573";"2.629500916004173"
"215";"CarFromRight";"3";"0";"2.1895475045547443";"0.5507967491421297";"2.525396843440645";"0.001048337953447364";"272169.4162241883";"2.6511849573799404"
"216";"CarFromRight";"4";"1";"2.149111690537749";"0.5072235078710077";"2.5898385050805692";"0.0014792434319583756";"264743.9979587152";"2.6687212186144444"
"226";"CarFromRight";"1";"0";"2.2063616711171172";"0.541639933679559";"2.4142753157266577";"0";"473896.80299873103";"2.6511413318556207"
"227";"CarFromRight";"2";"1";"1.8894917380952985";"0.3523220245896477";"2.138712846535402";"0";"655735.5394375927";"2.646498838469643"
"228";"CarFromRight";"3";"0";"1.9589381515447932";"0.4787639880027408";"2.2587149930794714";"0";"570530.506469535";"2.6458767938821097"
"229";"CarFromRight";"4";"1";"2.0364011141802933";"0.38816679255193254";"2.18532470305707";"-0.039560043378483914";"616310.761854925";"2.64178493187055"
"239";"CarFromRight";"1";"0";"2.0875716677630862";"0.4297206851880824";"2.20171524159984";"0";"359783.05408750277";"2.6273888540764907"
"240";"CarFromRight";"2";"1";"2.176946622013782";"0.5154084655184294";"2.172815457382825";"0";"327844.90930006834";"2.633601677094785"
"241";"CarFromRight";"3";"0";"1.9519891951316954";"0.4274114720979658";"2.252106328145831";"0.011936132951553905";"393581.52980858565";"2.611218378878957"
"242";"CarFromRight";"4";"1";"2.2022539257412213";"0.5491362507019244";"2.3952250258544776";"0";"325408.6340249891";"2.6411222963594225"
"252";"CarFromRight";"1";"0";"2.035982926474376";"0.5894476640498438";"3.0994081769871227";"0.002372785498554353";"158217.95253859652";"2.654211193260293"
"253";"CarFromRight";"2";"1";"2.2467993048919843";"0.5809149501742432";"2.509784857476464";"0.0005338800441545447";"221448.67859116406";"2.644894995705936"
"254";"CarFromRight";"3";"0";"2.1592468904586295";"0.4697013333743181";"3.2478185168185756";"0";"178180.72684841213";"2.64615128856121"
"255";"CarFromRight";"4";"1";"2.141811872406294";"0.5489005504805231";"2.7111595606960917";"0.005413064060458638";"243554.18112247591";"2.637600606642146"
"265";"CarFromRight";"1";"0";"2.21183208107602";"0.5412738113565654";"2.3812772378709424";"0";"195637.66419961146";"2.6264959760062103"
"266";"CarFromRight";"2";"1";"2.206483902749016";"0.6580808541050374";"2.812259589156441";"0.0001752146580309622";"183632.0129496502";"2.6443450534458166"
"267";"CarFromRight";"3";"0";"2.143217978397497";"0.7023653871288982";"3.064120673093859";"0.00023254057127882272";"202120.8182634644";"2.6279119506605646"
"268";"CarFromRight";"4";"1";"2.055245159269429";"0.5757622469663906";"2.952417138451145";"0";"197646.61067444182";"2.6220999159745637"
"278";"CarFromRight";"1";"0";"2.2351864825063856";"0.6626295897339429";"2.8657433534356773";"0.006412649865337651";"277507.9804076751";"2.634877515438853"
"279";"CarFromRight";"2";"1";"1.9564191783647835";"0.5186075092008888";"2.654130323703308";"0.0023368970426235446";"273326.5711751875";"2.656652584725559"
"280";"CarFromRight";"3";"0";"1.7686000419043153";"0.42379085872368183";"2.6924886253720386";"0.007072868939658641";"262941.9801481434";"2.642491208196593"
"281";"CarFromRight";"4";"1";"2.150752880216991";"0.43641991187321727";"2.3962382343668063";"0.004004136806862328";"272482.1432548464";"2.627301648897636"
"291";"CarFromRight";"1";"0";"1.8764327397844733";"0.38603613465321995";"2.4326481701288087";"0";"266658.59695068747";"2.6486285698776983"
"292";"CarFromRight";"2";"1";"2.1660564612035187";"0.5706095929571355";"2.4315385222186645";"0.0008626920257001734";"423609.34393295104";"2.657165328342407"
"293";"CarFromRight";"3";"0";"2.127284287493228";"0.5191135861490506";"2.6887483819497473";"0";"267804.5836073548";"2.6589747264795363"
"294";"CarFromRight";"4";"1";"2.178181796418783";"0.541744580521629";"2.270279479648536";"0.0004955374453500531";"491212.92802066327";"2.656737314285283"
"304";"CarFromRight";"1";"0";"1.8218119796278611";"0.38297546656969406";"2.125574409996732";"0.0013002012308113986";"523226.1686851559";"2.619526374759692"
"305";"CarFromRight";"2";"1";"2.143854865504587";"0.5537270847976434";"2.3662597071907934";"0.0006572415180324112";"472693.1070304014";"2.6534680830065582"
"306";"CarFromRight";"3";"0";"2.188856327665703";"0.4776831050890298";"2.2772059660789044";"0.00047878480457789465";"482775.9521260682";"2.644794439422316"
"307";"CarFromRight";"4";"1";"2.062493225181721";"0.4954139746519264";"2.33484366121829";"0.0064795317050988545";"489125.78815248085";"2.646142262183313"
"317";"CarFromRight";"1";"0";"2.1852427218668926";"0.5977992310538238";"2.6808321858237996";"0.000501997868423745";"362506.48149014474";"2.642135458627937"
"318";"CarFromRight";"2";"1";"2.1704915151391506";"0.5696872670051372";"2.5433050046693495";"0.013494849847103176";"487825.22032481025";"2.632292801552184"
"319";"CarFromRight";"3";"0";"2.2136633036793794";"0.5837442662060841";"2.7140669132340625";"0";"476859.87873750913";"2.65425685074575"
"320";"CarFromRight";"4";"1";"2.129302608210459";"0.551426606605919";"2.5010476080013886";"0.00169404052671714";"562197.5274137177";"2.638866432693475"
"330";"CarFromRight";"1";"0";"2.185137121840713";"0.5465751765561038";"2.4111340053018675";"0.00040798812332360954";"606199.3077730557";"2.6409352287553287"
"331";"CarFromRight";"2";"1";"2.2001844729410194";"0.5795635710757421";"2.4392193148820214";"0.005068895557242963";"591146.1150367279";"2.642659325194114"
"332";"CarFromRight";"3";"0";"2.0176540539141548";"0.49872085048933856";"2.2234160939809895";"0.009833895270595893";"627399.2080843861";"2.6617177066616926"
"333";"CarFromRight";"4";"1";"2.150819935223231";"0.5385660881506698";"2.430395472819642";"0.009426415654577474";"636822.4917503074";"2.6532220061157346"
"343";"CarFromRight";"1";"0";"2.1658417616396797";"0.6299596073355187";"2.7923583369073133";"0.0003956311668039205";"188711.5024267148";"2.6591163712360535"
"344";"CarFromRight";"2";"1";"2.1073052461667707";"0.6139582021257071";"2.778387154780519";"0";"220234.03454511613";"2.6601692037043576"
"345";"CarFromRight";"3";"0";"2.160651226872064";"0.6540574950505493";"2.8453383867141717";"0.00008313344840077181";"216527.3355421583";"2.651880205809587"
"346";"CarFromRight";"4";"1";"2.128181893889406";"0.48367462024981567";"2.534324237329956";"0.0010820908390868364";"222686.45734917605";"2.6386599153201846"
"356";"CarFromRight";"1";"0";"2.189943152433298";"0.56853763075154";"2.595935728030973";"0";"313874.0604781484";"2.6451126013391013"
"357";"CarFromRight";"2";"1";"2.1364954215602245";"0.5695631101726581";"2.6124146730888045";"0.005106012774141373";"316150.9635451435";"2.630784386176043"
"358";"CarFromRight";"3";"0";"2.178137577586458";"0.5105556854821192";"2.5675756364315343";"0.0007715196653663149";"342661.34855165944";"2.6448612343488165"
"359";"CarFromRight";"4";"1";"2.185131217097056";"0.5945996982616002";"2.902433087763702";"0";"342130.538381644";"2.6463520485057277"
"369";"CarFromRight";"1";"0";"2.254930263817596";"0.7508441465203832";"2.8638943621143182";"0.025679045723476953";"253435.3141879205";"2.6414532203117815"
"370";"CarFromRight";"2";"1";"2.178410430522001";"0.5881974946367428";"2.5348276741451095";"0";"331174.5080271792";"2.6492283106830667"
"371";"CarFromRight";"3";"0";"2.148472377518266";"0.6599028468475017";"2.727602314974928";"0.05140983709060956";"306361.20051588246";"2.643957226452275"
"372";"CarFromRight";"4";"1";"2.244230141522728";"0.6145139086197071";"2.587396267792901";"0";"332598.16809662036";"2.649143787071827"
"382";"CarFromRight";"1";"0";"2.03947428127277";"0.5420966101174018";"2.533936636138505";"0.00018101846042021147";"422857.8079165656";"2.6519651213480095"
"383";"CarFromRight";"2";"1";"2.1764940323050634";"0.5687751658407967";"2.5113134906344254";"0";"362440.19769395434";"2.6254103298238736"
"384";"CarFromRight";"3";"0";"2.1470007211649387";"0.43553672165108903";"2.2221525829401023";"0";"441189.3598748046";"2.6520577115604786"
"385";"CarFromRight";"4";"1";"2.1633230256605382";"0.5217143178780526";"2.648254180730693";"0";"427868.01751393045";"2.6364243392535913"
"395";"CarFromRight";"1";"0";"1.9336405865710922";"0.5656415989874173";"2.86600181308496";"0.01269254469182035";"215887.05767508046";"2.6435256589878455"
"396";"CarFromRight";"2";"1";"2.218772913542422";"0.6213938436943205";"2.6890393946384092";"0";"249279.34611587357";"2.6567296364513173"
"397";"CarFromRight";"3";"0";"2.1999414429701383";"0.6008903332799149";"2.826176499694988";"0";"258485.99164566974";"2.649628609980899"
"398";"CarFromRight";"4";"1";"2.1132606559048863";"0.549087482164289";"2.634811818396313";"0.004131111686137192";"240802.06598024542";"2.6471025801944577"
"408";"CarFromRight";"1";"0";"2.230267703660375";"0.5515023568576933";"2.5241168533592333";"0";"401091.98061211174";"2.639172936250487"
"409";"CarFromRight";"2";"1";"2.204133842562855";"0.55015778726816";"2.4499202498134";"0.007233914994752272";"390579.7669763089";"2.6438577950738904"
"410";"CarFromRight";"3";"0";"1.9490896595818699";"0.535677011762846";"2.5216514844574833";"0";"378239.6822131385";"2.6437462608537503"
"411";"CarFromRight";"4";"1";"2.197671784534764";"0.5752314790238291";"2.5156652163176227";"0.002035073888816245";"366181.30137730896";"2.6516777184775644"
"421";"CarFromRight";"1";"0";"2.150109273400666";"0.5456129945336579";"2.308927126488075";"0.0015166734196433334";"354971.6595884156";"2.614331007557108"
"422";"CarFromRight";"2";"1";"2.1626943784612305";"0.5988943302251379";"2.4792130937274495";"0.0011374545617213448";"322931.6939600517";"2.6600050362384926"
"423";"CarFromRight";"3";"0";"2.1465808445174646";"0.5711799418976726";"2.456704291563318";"0";"353970.9871446666";"2.6209993101951765"
"424";"CarFromRight";"4";"1";"2.1863729976870765";"0.5844509543734278";"2.536865823655707";"0.0019464043113938828";"345092.94289367413";"2.6478565226110495"
"9";"SideWind";"1";"1";"2.1596667144574275";"0.6389174555652715";"2.7069506031464154";"0";"448882.34281410824";"2.6424669326676242"
"10";"SideWind";"2";"0";"1.9383335007899443";"0.4976361685181576";"2.5380758526480314";"0.005799215537543006";"395764.09220746695";"2.6466637205650914"
"11";"SideWind";"3";"1";"2.1485732924115073";"0.6348754748508805";"2.8175868817068475";"0";"389185.1255214053";"2.6485648491272378"
"12";"SideWind";"4";"0";"1.7963251385792756";"0.5358389853298129";"2.633045415405384";"0.0013757452686542406";"395342.7524893892";"2.653188164258872"
"22";"SideWind";"1";"1";"2.114209960345727";"0.5449427604652275";"2.665755778155131";"0.00566046532455627";"346245.17129548575";"2.652863911801584"
"23";"SideWind";"2";"0";"1.960867661844166";"0.4717873128803092";"2.57070004442526";"0";"325360.2071055104";"2.646481102725021"
"24";"SideWind";"3";"1";"2.1365682452250345";"0.4952421610463622";"2.4989042154991727";"0.007583673368819387";"304401.5999092024";"2.66739437762833"
"25";"SideWind";"4";"0";"2.1275956409492056";"0.41784103480873913";"2.576454250819219";"0.004647121902105742";"316185.1406975132";"2.636419967163779"
"35";"SideWind";"1";"1";"1.951278914569322";"0.4216432917967756";"2.328693896459584";"0.00043068766949106205";"338611.90562346915";"2.627046257498103"
"36";"SideWind";"2";"0";"2.216355904495842";"0.5118098583498027";"2.403313105020228";"0.0036989165143038443";"342266.9897365715";"2.627230239960541"
"37";"SideWind";"3";"1";"2.021085934232394";"0.46463714572563797";"2.3438815805809483";"0.004647248922691513";"307339.09260519064";"2.6355627779239117"
"38";"SideWind";"4";"0";"2.120359570004064";"0.5060191704159216";"2.1912895942178006";"0.0006748690200566453";"341203.0877014738";"2.636680471929373"
"48";"SideWind";"1";"1";"2.0965034139463827";"0.47486675484412677";"2.477900221673943";"0.00420159370102795";"441746.6871567441";"2.638565995064374"
"49";"SideWind";"2";"0";"2.090265419686859";"0.5889586513784693";"2.592423888479077";"0";"433474.68436925474";"2.6514132519853266"
"50";"SideWind";"3";"1";"1.9336578384802225";"0.4340030064247773";"2.306106759540718";"0";"392369.63668091444";"2.644791823482581"
"51";"SideWind";"4";"0";"2.155243164725958";"0.5638949377732239";"2.496930753023272";"0";"448193.42522969085";"2.641194932189509"
"61";"SideWind";"1";"1";"1.8317748859809422";"0.5291498463553617";"2.516571831516856";"0";"337627.44500788115";"2.6406259810395767"
"62";"SideWind";"2";"0";"2.1880389030209955";"0.5062481824096223";"2.6426453755370813";"0";"301261.49976659636";"2.6484570252249604"
"63";"SideWind";"3";"1";"2.0209674091275693";"0.3722920652506261";"2.3027099490009064";"0";"294006.7196601939";"2.649715555584164"
"64";"SideWind";"4";"0";"2.11079882601594";"0.5220135961726613";"2.8247624170872436";"0";"283541.3988962921";"2.6469649983057586"
"74";"SideWind";"1";"1";"2.1625698434301595";"0.5060436499110992";"2.4173920569207388";"0.01264735674315987";"372955.81409085094";"2.653671826905903"
"75";"SideWind";"2";"0";"2.0188933939142313";"0.516814626358824";"2.3050256718815456";"0.00486003071230186";"406523.0762064082";"2.6578431737728963"
"76";"SideWind";"3";"1";"2.148674928368093";"0.6103044688738928";"2.5267660726593735";"0";"408761.9334363284";"2.638506532914016"
"77";"SideWind";"4";"0";"1.880434291538359";"0.4279201136526334";"2.411276288130277";"0.002685761359039443";"404349.079957495";"2.650867785714414"
"87";"SideWind";"1";"1";"1.9417730273152423";"0.4840711690344093";"2.3647126616217613";"0.004416814617052582";"329368.5332007483";"2.643381120883447"
"88";"SideWind";"2";"0";"2.190691426209894";"0.5390136860448673";"2.443909183476455";"0.00024372437962951298";"299211.78824146674";"2.643603860873194"
"89";"SideWind";"3";"1";"1.9817615946197835";"0.38594527413364066";"2.289540211861319";"0.0011431802366651724";"326082.7618863417";"2.6503439800884623"
"90";"SideWind";"4";"0";"2.1430353861528033";"0.5002540815081682";"2.3306995111355424";"0";"334308.2098708159";"2.6458889357952677"
"100";"SideWind";"1";"1";"2.144571622714108";"0.5834725106071121";"2.3612049613642";"0.0034158486477130854";"396415.31444475177";"2.635726609203786"
"101";"SideWind";"2";"0";"2.113252113962287";"0.5000948104494332";"2.472565725441261";"0.00007300259293119869";"397810.66029428464";"2.6527963794050318"
"102";"SideWind";"3";"1";"2.202293011906678";"0.5608098746270431";"2.4092756770992247";"0.00041626286111031763";"384898.8142626748";"2.657623617636606"
"103";"SideWind";"4";"0";"2.1410312124153856";"0.5305624399194739";"2.447513726343238";"0.0009560393913059234";"353304.856051477";"2.652957714827291"
"113";"SideWind";"1";"1";"2.064230341512415";"0.4793980674490528";"2.5086398187582386";"0";"225152.0602274745";"2.662760887663509"
"114";"SideWind";"2";"0";"2.1138429683971682";"0.5957280131942175";"2.5690488343687337";"0";"299017.46737224195";"2.657788871762324"
"115";"SideWind";"3";"1";"2.122473814891651";"0.46968572808447817";"2.6056854267221268";"0";"259902.89533831563";"2.625438694207762"
"116";"SideWind";"4";"0";"2.104617362784079";"0.5856558563220098";"2.6038221484347424";"0.005258497358096986";"321022.46289306553";"2.6391826061262886"
"126";"SideWind";"1";"1";"2.059736323737688";"0.5643733648530418";"2.4524449739391736";"0.0027600919436026545";"375037.5905690329";"2.6381881208121656"
"127";"SideWind";"2";"0";"2.1735556387415094";"0.37733721494439676";"2.611690839733164";"0";"288460.7987540585";"2.6450891385376596"
"128";"SideWind";"3";"1";"1.9489820110430385";"0.41549901800106603";"2.6249058879426683";"0.0005071948418536347";"359418.82314568415";"2.635413768060389"
"129";"SideWind";"4";"0";"2.200688913916897";"0.44310161644311385";"2.6412145682027437";"0";"320566.1293811558";"2.6372688956420247"
"139";"SideWind";"1";"1";"2.198606535329671";"0.6116373093228149";"2.5917090482641267";"0";"313893.4510256933";"2.6383268758645055"
"140";"SideWind";"2";"0";"2.062585870402012";"0.5486492797327394";"2.4602360992330565";"0.00010765476453062717";"328590.83915073005";"2.6431058358060158"
"141";"SideWind";"3";"1";"1.8893747797561136";"0.5612067764944189";"2.5209880105677374";"0.007168048677851101";"350414.7315780481";"2.639901724177667"
"142";"SideWind";"4";"0";"2.008298861776418";"0.48432068903286396";"2.6514198735913315";"0.004129956429867279";"332501.4844353853";"2.642387190753327"
"152";"SideWind";"1";"1";"2.192056376926355";"0.6112656495958109";"2.4716676626350575";"0.004286787010991058";"491783.9194197624";"2.640399598630517"
"153";"SideWind";"2";"0";"2.1278332246593306";"0.5863424895342306";"2.5752566875461294";"0.0063114359069645284";"468809.51856117643";"2.6518243172600933"
"154";"SideWind";"3";"1";"2.0285818803611924";"0.5849334785639391";"2.4141750239050905";"0.001005457279969241";"486019.63348916476";"2.6222466460357334"
"155";"SideWind";"4";"0";"2.0945102031146487";"0.558502644826893";"2.5843707659846396";"0.003977597222585561";"468220.598022272";"2.6457681820610173"
"165";"SideWind";"1";"1";"2.0248590860966837";"0.47528924332607225";"2.5442154929882452";"0.00024736683033140303";"332110.97523128544";"2.64344310221465"
"166";"SideWind";"2";"0";"2.0592653560896665";"0.4891035487472082";"2.2742709519157973";"0.005716012788051874";"383341.24303659535";"2.6484679756445604"
"167";"SideWind";"3";"1";"2.157150091561428";"0.48419755272635445";"2.357511938587551";"0.00014505303534415362";"360459.33429860487";"2.6370561872721"
"168";"SideWind";"4";"0";"2.076981017360206";"0.3815156681194942";"2.1413929476290785";"0.0003022383452972392";"361030.24970384926";"2.6483870206395124"
"178";"SideWind";"1";"1";"2.1437338433413684";"0.6252424170684088";"2.573422573853518";"0.001153439165536123";"320135.8274832194";"2.64531762880003"
"179";"SideWind";"2";"0";"2.154414724708593";"0.6408421125564017";"2.7189201349789376";"0";"298434.7652543723";"2.6313087761505245"
"180";"SideWind";"3";"1";"2.1122628221372604";"0.5443319300459626";"2.4855314801209665";"0.007623132486451849";"316895.7060551174";"2.6386208488059704"
"181";"SideWind";"4";"0";"2.036078017678723";"0.40891046492595073";"2.74385172778588";"0.002830809424773089";"296716.8213701578";"2.6184572682641702"
"191";"SideWind";"1";"1";"1.9750544680626916";"0.5570529293514221";"2.9822559251420495";"0.0005444019125125611";"310006.33453264384";"2.6551630457761375"
"192";"SideWind";"2";"0";"2.154143385755646";"0.579389228695212";"2.8154022298941634";"0.00037993621652586873";"342282.4776678326";"2.6329256453114684"
"193";"SideWind";"3";"1";"1.969794702239094";"0.6229679573155753";"2.7910285616571944";"0.005482951781983595";"305217.1103347661";"2.645052828264062"
"194";"SideWind";"4";"0";"2.119035617646564";"0.6126322603133554";"2.8270777364870256";"0.0008910292761443541";"328531.6825102279";"2.6229620713272173"
"204";"SideWind";"1";"1";"2.12096275664999";"0.6440898523022534";"2.937031195517579";"0";"214554.15717631928";"2.651153302618152"
"205";"SideWind";"2";"0";"2.193657444646624";"0.6449948797346523";"2.910464940335881";"0";"211238.92611389907";"2.652636752185385"
"206";"SideWind";"3";"1";"2.0455420081900275";"0.6523733009256221";"2.933848202493154";"0.0014690354569658443";"235950.1160724588";"2.6455164229528894"
"207";"SideWind";"4";"0";"2.1026472667475473";"0.6420553752027827";"2.81097643153292";"0.00032634322667354413";"232994.13555886486";"2.6486863749755085"
"217";"SideWind";"1";"1";"2.009112998011867";"0.5047017839767238";"2.6203875822859013";"0";"274421.0848727164";"2.648042964200593"
"218";"SideWind";"2";"0";"2.0058344261998373";"0.4803156025747852";"2.523288862414056";"0.0011991079089870643";"279685.68765238003";"2.63660601279558"
"219";"SideWind";"3";"1";"2.1517852579006096";"0.5494627387707829";"2.508052404338917";"0.0004991540823770379";"287848.29534056276";"2.652858202585608"
"220";"SideWind";"4";"0";"2.117736687098182";"0.5279260711032907";"2.5735976410490533";"0.006936151676452811";"281393.9020749253";"2.6583047937953763"
"230";"SideWind";"1";"1";"2.0353761349095434";"0.41399199860963165";"2.378038187342102";"0.0006203883199605059";"666505.6048442345";"2.645073093680326"
"231";"SideWind";"2";"0";"2.1576833310195322";"0.45253337176625363";"2.4178168619504152";"0";"564965.6965320325";"2.64712020950251"
"232";"SideWind";"3";"1";"1.9284820327870156";"0.45063863497168866";"2.25988713901825";"0.0006076680569232604";"611651.1322364958";"2.650292675031745"
"233";"SideWind";"4";"0";"1.9507342219747799";"0.40103372823125394";"2.3919300528896072";"0";"558259.5002814273";"2.6403614276021514"
"243";"SideWind";"1";"1";"2.068628770066009";"0.5382144133625189";"2.3730602855749057";"0.00040072807583650796";"308321.0984160607";"2.6537557334608968"
"244";"SideWind";"2";"0";"2.153617409410187";"0.5084915067646274";"2.2626202035486314";"0";"358529.08253863535";"2.648958242684761"
"245";"SideWind";"3";"1";"2.192255148149235";"0.5891141823841344";"2.196765983524215";"0.00260708013179137";"277211.887636982";"2.66670757465359"
"246";"SideWind";"4";"0";"2.0678149308998277";"0.4840630266796495";"2.1444988360060355";"0.005616577632931941";"381097.4341733142";"2.6044564230027407"
"256";"SideWind";"1";"1";"2.1429676130316544";"0.5592523780364274";"2.3415331166315547";"0.005217435627779322";"222868.3608751726";"2.6319644890496985"
"257";"SideWind";"2";"0";"1.9957246430880904";"0.5545929763548489";"2.9147233748407952";"0";"199642.7888011289";"2.638848810534379"
"258";"SideWind";"3";"1";"2.1707674968472577";"0.5475352921721943";"2.3206056174246337";"0.0003262541625887362";"231063.1864807017";"2.6282473357566265"
"259";"SideWind";"4";"0";"2.0751772125670467";"0.6117632862357469";"2.8806554085245146";"0";"215479.3520713987";"2.6478736896516955"
"269";"SideWind";"1";"1";"2.0658726859342798";"0.6254336334087824";"2.9632088426167176";"0.008360672036803874";"171701.92049079272";"2.646601050799601"
"270";"SideWind";"2";"0";"2.196528440865364";"0.5875309763214687";"2.7768677130151986";"0.0014751704047407692";"199374.53545294932";"2.6321078250697396"
"271";"SideWind";"3";"1";"2.054628911781561";"0.5739141755313755";"2.7796573109463933";"0.00017910898573985244";"173222.29658499657";"2.668825560627035"
"272";"SideWind";"4";"0";"2.137451743183284";"0.6007268724713635";"2.80775397273419";"0.0037044338498416914";"200977.94358202844";"2.6128976656487333"
"282";"SideWind";"1";"1";"2.1190692640570616";"0.5408848837966715";"2.5023639846937034";"0.0033965306328753737";"269753.8300038392";"2.645253891321405"
"283";"SideWind";"2";"0";"1.9202712156791581";"0.5324021697119332";"2.6752706543261575";"0.0002392339812761862";"239693.89281876048";"2.673129112188806"
"284";"SideWind";"3";"1";"2.1539652372549773";"0.5155357427397464";"2.4895696457748953";"0";"250181.65283674726";"2.66080395298134"
"285";"SideWind";"4";"0";"2.1169329716373273";"0.5528178330597631";"2.5611393840223626";"0";"276586.08867873874";"2.6400724167186755"
"295";"SideWind";"1";"1";"2.176037931344801";"0.49113189971553783";"2.3536343750514033";"0.0004947586331251857";"454571.489493135";"2.6490596558318233"
"296";"SideWind";"2";"0";"1.9832966378796386";"0.39272653932570734";"2.556533657142117";"0";"374566.6251916164";"2.6300613949592706"
"297";"SideWind";"3";"1";"2.0321691145725147";"0.5167063262347074";"2.3298814407838306";"0.0026161665055356963";"492023.37196883187";"2.6378118835510653"
"298";"SideWind";"4";"0";"1.8885436836178182";"0.2826160241199682";"2.530019686014013";"0";"357133.01686077676";"2.6424275665533044"
"308";"SideWind";"1";"1";"2.2054652152534135";"0.5577730996610897";"2.3960060368939398";"0.006821974736160188";"541159.2342992235";"2.654367359651725"
"309";"SideWind";"2";"0";"1.8842459701012342";"0.3687321978228648";"2.344001079178706";"-0.0443077793782105";"481446.15816143283";"2.6343108598368103"
"310";"SideWind";"3";"1";"2.0767435880341574";"0.5152525382462398";"2.3180474054054483";"0";"518653.2258796654";"2.646863208585963"
"311";"SideWind";"4";"0";"2.077311615422011";"0.4350663479321568";"2.317375464055419";"0.0011727955873182207";"469010.2232143935";"2.646682993958083"
"321";"SideWind";"1";"1";"2.1781837670990654";"0.5943505390796702";"2.5017862456085176";"0.0032516180912739888";"482573.2175790715";"2.645464896125132"
"322";"SideWind";"2";"0";"2.127060199817137";"0.6262901392780016";"2.664006833362177";"0.004301402210149407";"506010.67666057614";"2.64843854369163"
"323";"SideWind";"3";"1";"2.152765607454289";"0.619525918152013";"2.590685294863109";"0.0002643338715983134";"504468.728613515";"2.6472151233090013"
"324";"SideWind";"4";"0";"2.193651963546206";"0.6523088249976303";"2.6855538883492147";"0";"534303.6874858738";"2.635012910183348"
"334";"SideWind";"1";"1";"2.1321331117554747";"0.5743623821676977";"2.362674748430749";"0.010694816129063891";"600172.8219858947";"2.653433441740513"
"335";"SideWind";"2";"0";"1.8685422532724214";"0.5360663443400671";"2.391699496210813";"0.0016383499830486556";"581827.2641264597";"2.6383156595819646"
"336";"SideWind";"3";"1";"2.07594659409266";"0.500971321847218";"2.3471334955454415";"0.0013546714250508287";"630222.0746737783";"2.648520004742584"
"337";"SideWind";"4";"0";"2.112155281267731";"0.44035689804041045";"2.3392266457404203";"0.003982355131843828";"626272.5830539453";"2.6394134866368697"
"347";"SideWind";"1";"1";"2.1800333941861982";"0.6340090701937169";"2.8669455936950827";"0.0002376152135261679";"216878.4911322909";"2.658938640360918"
"348";"SideWind";"2";"0";"2.08240683393014";"0.6371460714087567";"2.7643064276052387";"0.0025446910300771144";"230835.23892150537";"2.6289176037268467"
"349";"SideWind";"3";"1";"2.18488154274579";"0.5755463704798878";"2.798835914965735";"0.0006293517482807114";"220023.7960189674";"2.65216332804941"
"350";"SideWind";"4";"0";"2.129313371720009";"0.6747706870152403";"2.887180550363537";"0.00018918567789086304";"236328.98343341963";"2.639580093130076"
"360";"SideWind";"1";"1";"2.214465524601825";"0.7372974092458895";"2.8770542975187183";"0.0008798519672767631";"311733.6490422257";"2.659394526991149"
"361";"SideWind";"2";"0";"2.1901856965730344";"0.6763543418449185";"2.749583133922187";"0";"319798.9045614968";"2.651287740443548"
"362";"SideWind";"3";"1";"2.206953988394203";"0.6976869682376359";"2.6207434501338263";"0.002295510615051053";"322850.48966492957";"2.648860545923318"
"363";"SideWind";"4";"0";"2.094773240073933";"0.6540836820905223";"2.915104165636159";"0.0007082500431536368";"342693.30273823405";"2.644363078540452"
"373";"SideWind";"1";"1";"2.1996413088098272";"0.6428543753392928";"2.593336596149893";"0.007158802454791006";"321615.532227781";"2.64796265926515"
"374";"SideWind";"2";"0";"2.0573939319030115";"0.5932262219759377";"2.7430373357628715";"0";"291341.43849851587";"2.6468850469871246"
"375";"SideWind";"3";"1";"2.208016942367133";"0.6638235992266623";"2.6358693634137986";"0";"311265.5326196357";"2.65122103455375"
"376";"SideWind";"4";"0";"1.9106511524481025";"0.5823904054438258";"2.688909418618798";"0";"314487.66915907734";"2.6351710317453643"
"386";"SideWind";"1";"1";"2.2093217006149346";"0.6128756258545942";"2.522186688956223";"0.004229851638451919";"376219.0877785547";"2.6531482640011284"
